date,week_number,state,district,class,boys_enrolled,girls_enrolled,teacher_present,mdm_served,data_source
2026-05-09,8,Rajasthan,JAIPUR,5,46,19,0,1,demo_generated
2026-05-09,8,Rajasthan,JAIPUR,6,26,29,1,1,demo_generated
2026-05-09,8,Rajasthan,JAIPUR,7,33,34,0,1,demo_generated
2026-05-09,8,Rajasthan,JAIPUR,8,30,33,0,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,1,42,36,1,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,2,32,38,1,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,3,31,32,1,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,4,42,30,0,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,5,25,32,0,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,6,42,41,1,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,7,26,38,1,1,demo_generated
2026-05-09,8,Rajasthan,JODHPUR,8,33,45,1,0,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,1,25,38,1,1,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,2,32,26,1,1,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,3,42,42,1,0,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,4,19,40,1,1,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,5,34,32,1,1,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,6,25,37,1,1,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,7,53,27,1,0,demo_generated
2026-05-09,8,Rajasthan,UDAIPUR,8,44,31,1,1,demo_generated
2026-05-09,8,Rajasthan,AJMER,1,31,19,1,1,demo_generated
2026-05-09,8,Rajasthan,AJMER,2,46,33,1,1,demo_generated
2026-05-09,8,Rajasthan,AJMER,3,31,29,1,1,demo_generated
2026-05-09,8,Rajasthan,AJMER,4,40,27,1,0,demo_generated
2026-05-09,8,Rajasthan,AJMER,5,27,30,1,1,demo_generated
2026-05-09,8,Rajasthan,AJMER,6,33,30,0,1,demo_generated
2026-05-09,8,Rajasthan,AJMER,7,31,43,1,1,demo_generated
2026-05-09,8,Rajasthan,AJMER,8,57,22,1,1,demo_generated
2026-05-09,8,Rajasthan,KOTA,1,18,29,1,1,demo_generated
2026-05-09,8,Rajasthan,KOTA,2,19,18,1,1,demo_generated
2026-05-09,8,Rajasthan,KOTA,3,30,38,1,1,demo_generated
2026-05-09,8,Rajasthan,KOTA,4,33,11,1,1,demo_generated
2026-05-09,8,Rajasthan,KOTA,5,32,30,1,1,demo_generated
2026-05-09,8,Rajasthan,KOTA,6,33,41,1,0,demo_generated
2026-05-09,8,Rajasthan,KOTA,7,42,32,1,1,demo_generated
2026-05-09,8,Rajasthan,KOTA,8,51,19,1,0,demo_generated
2026-05-09,8,Maharashtra,PUNE,1,30,30,1,1,demo_generated
2026-05-09,8,Maharashtra,PUNE,2,34,19,1,1,demo_generated
2026-05-09,8,Maharashtra,PUNE,3,19,31,0,1,demo_generated
2026-05-09,8,Maharashtra,PUNE,4,22,26,1,1,demo_generated
2026-05-09,8,Maharashtra,PUNE,5,35,20,1,1,demo_generated
2026-05-09,8,Maharashtra,PUNE,6,37,24,1,1,demo_generated
2026-05-09,8,Maharashtra,PUNE,7,32,36,1,1,demo_generated
2026-05-09,8,Maharashtra,PUNE,8,34,34,1,1,demo_generated
2026-05-09,8,Maharashtra,NASHIK,1,38,31,1,1,demo_generated
2026-05-09,8,Maharashtra,NASHIK,2,37,25,1,1,demo_generated
2026-05-09,8,Maharashtra,NASHIK,3,38,29,1,1,demo_generated
2026-05-09,8,Maharashtra,NASHIK,4,45,33,1,0,demo_generated
2026-05-09,8,Maharashtra,NASHIK,5,30,36,1,1,demo_generated
2026-05-09,8,Maharashtra,NASHIK,6,45,27,0,1,demo_generated
2026-05-09,8,Maharashtra,NASHIK,7,29,8,1,1,demo_generated
2026-05-09,8,Maharashtra,NASHIK,8,36,29,1,1,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,1,39,36,1,1,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,2,23,40,1,1,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,3,28,27,1,0,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,4,16,35,0,1,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,5,26,26,1,1,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,6,25,40,1,1,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,7,31,20,0,1,demo_generated
2026-05-09,8,Maharashtra,AURANGABAD,8,25,39,1,1,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,1,28,27,1,1,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,2,35,29,1,1,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,3,20,37,1,1,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,4,33,34,1,0,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,5,40,13,1,1,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,6,40,54,1,1,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,7,38,43,1,1,demo_generated
2026-05-09,8,Maharashtra,NAGPUR,8,42,37,1,1,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,1,42,42,1,1,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,2,44,21,1,1,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,3,43,29,1,0,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,4,45,36,1,1,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,5,25,44,1,1,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,6,28,29,1,1,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,7,48,33,1,1,demo_generated
2026-05-09,8,Maharashtra,SOLAPUR,8,32,31,1,0,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,1,32,39,1,0,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,2,32,31,1,1,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,3,39,36,1,1,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,4,29,39,1,1,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,5,30,22,1,1,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,6,20,30,1,1,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,7,22,24,1,1,demo_generated
2026-05-09,8,Gujarat,AHMEDABAD,8,34,42,1,1,demo_generated
2026-05-09,8,Gujarat,SURAT,1,32,19,1,0,demo_generated
2026-05-09,8,Gujarat,SURAT,2,34,42,1,1,demo_generated
2026-05-09,8,Gujarat,SURAT,3,32,44,1,1,demo_generated
2026-05-09,8,Gujarat,SURAT,4,34,38,1,1,demo_generated
2026-05-09,8,Gujarat,SURAT,5,36,43,1,1,demo_generated
2026-05-09,8,Gujarat,SURAT,6,52,27,1,1,demo_generated
2026-05-09,8,Gujarat,SURAT,7,36,42,1,1,demo_generated
2026-05-09,8,Gujarat,SURAT,8,37,15,1,1,demo_generated
2026-05-09,8,Gujarat,VADODARA,1,32,34,1,1,demo_generated
2026-05-09,8,Gujarat,VADODARA,2,47,32,1,1,demo_generated
2026-05-09,8,Gujarat,VADODARA,3,27,34,1,1,demo_generated
2026-05-09,8,Gujarat,VADODARA,4,46,26,1,1,demo_generated
2026-05-09,8,Gujarat,VADODARA,5,30,26,1,1,demo_generated
2026-05-09,8,Gujarat,VADODARA,6,24,32,1,0,demo_generated
2026-05-09,8,Gujarat,VADODARA,7,34,16,0,1,demo_generated
2026-05-09,8,Gujarat,VADODARA,8,28,33,1,1,demo_generated
2026-05-09,8,Gujarat,RAJKOT,1,40,40,1,1,demo_generated
2026-05-09,8,Gujarat,RAJKOT,2,41,31,1,1,demo_generated
2026-05-09,8,Gujarat,RAJKOT,3,23,29,1,1,demo_generated
2026-05-09,8,Gujarat,RAJKOT,4,15,33,1,0,demo_generated
2026-05-09,8,Gujarat,RAJKOT,5,29,13,1,1,demo_generated
2026-05-09,8,Gujarat,RAJKOT,6,37,45,1,1,demo_generated
2026-05-09,8,Gujarat,RAJKOT,7,22,36,1,1,demo_generated
2026-05-09,8,Gujarat,RAJKOT,8,31,25,1,0,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,1,28,28,1,1,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,2,31,31,1,1,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,3,28,25,1,1,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,4,39,23,1,0,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,5,37,28,1,1,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,6,30,48,0,1,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,7,24,45,0,1,demo_generated
2026-05-09,8,Gujarat,GANDHINAGAR,8,41,26,0,1,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,1,41,7,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,2,29,23,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,3,38,38,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,4,37,33,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,5,42,38,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,6,29,27,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,7,40,31,1,0,demo_generated
2026-05-09,8,Madhya Pradesh,BHOPAL,8,35,33,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,1,20,25,1,0,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,2,38,25,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,3,33,36,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,4,42,42,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,5,44,30,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,6,33,21,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,7,46,29,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,INDORE,8,46,34,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,1,43,31,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,2,39,41,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,3,31,42,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,4,26,48,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,5,36,25,1,0,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,6,41,34,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,7,21,28,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,GWALIOR,8,26,23,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,1,27,36,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,2,42,25,0,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,3,19,10,0,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,4,51,33,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,5,41,30,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,6,18,35,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,7,48,26,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,JABALPUR,8,17,21,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,1,41,34,1,0,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,2,44,32,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,3,40,28,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,4,26,38,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,5,42,26,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,6,47,46,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,7,27,23,1,1,demo_generated
2026-05-09,8,Madhya Pradesh,UJJAIN,8,28,30,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,1,31,17,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,2,28,11,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,3,19,15,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,4,50,42,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,5,40,22,0,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,6,23,27,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,7,38,22,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,LUCKNOW,8,38,18,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,1,30,25,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,2,49,21,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,3,54,30,0,1,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,4,55,20,0,0,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,5,26,22,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,6,35,41,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,7,30,35,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,VARANASI,8,50,29,0,1,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,1,43,21,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,2,38,32,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,3,24,20,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,4,32,14,1,0,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,5,29,26,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,6,23,42,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,7,43,55,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,AGRA,8,25,31,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,1,29,18,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,2,42,28,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,3,32,29,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,4,28,20,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,5,29,36,1,0,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,6,43,17,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,7,49,27,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,KANPUR,8,38,22,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,1,35,18,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,2,28,34,1,0,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,3,42,31,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,4,31,17,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,5,45,35,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,6,20,35,1,0,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,7,32,33,1,1,demo_generated
2026-05-16,9,Uttar Pradesh,ALLAHABAD,8,23,22,1,1,demo_generated
2026-05-16,9,Bihar,PATNA,1,35,42,0,1,demo_generated
2026-05-16,9,Bihar,PATNA,2,56,28,0,1,demo_generated
2026-05-16,9,Bihar,PATNA,3,43,29,1,0,demo_generated
2026-05-16,9,Bihar,PATNA,4,36,31,1,1,demo_generated
2026-05-16,9,Bihar,PATNA,5,34,34,1,1,demo_generated
2026-05-16,9,Bihar,PATNA,6,26,27,1,1,demo_generated
2026-05-16,9,Bihar,PATNA,7,50,36,1,1,demo_generated
2026-05-16,9,Bihar,PATNA,8,37,36,1,1,demo_generated
2026-05-16,9,Bihar,GAYA,1,47,12,1,1,demo_generated
2026-05-16,9,Bihar,GAYA,2,32,22,1,1,demo_generated
2026-05-16,9,Bihar,GAYA,3,23,44,1,1,demo_generated
2026-05-16,9,Bihar,GAYA,4,39,35,1,1,demo_generated
2026-05-16,9,Bihar,GAYA,5,29,25,1,0,demo_generated
2026-05-16,9,Bihar,GAYA,6,34,30,1,1,demo_generated
2026-05-16,9,Bihar,GAYA,7,41,14,1,0,demo_generated
2026-05-16,9,Bihar,GAYA,8,40,25,1,1,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,1,47,38,1,1,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,2,37,28,1,1,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,3,32,30,1,1,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,4,45,28,1,1,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,5,30,28,1,0,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,6,37,18,1,1,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,7,24,23,1,1,demo_generated
2026-05-16,9,Bihar,MUZAFFARPUR,8,47,37,1,0,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,1,22,20,1,1,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,2,41,24,1,0,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,3,38,15,1,0,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,4,35,27,1,1,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,5,42,30,1,0,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,6,36,14,1,1,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,7,50,33,1,1,demo_generated
2026-05-16,9,Bihar,BHAGALPUR,8,29,29,1,1,demo_generated
2026-05-16,9,Bihar,DARBHANGA,1,31,26,1,1,demo_generated
2026-05-16,9,Bihar,DARBHANGA,2,44,20,1,1,demo_generated
2026-05-16,9,Bihar,DARBHANGA,3,40,37,1,1,demo_generated
2026-05-16,9,Bihar,DARBHANGA,4,39,26,1,1,demo_generated
2026-05-16,9,Bihar,DARBHANGA,5,28,22,1,1,demo_generated
2026-05-16,9,Bihar,DARBHANGA,6,36,13,1,0,demo_generated
2026-05-16,9,Bihar,DARBHANGA,7,35,34,1,1,demo_generated
2026-05-16,9,Bihar,DARBHANGA,8,23,36,1,1,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,1,56,31,1,1,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,2,33,30,1,1,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,3,35,29,1,0,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,4,19,30,1,1,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,5,27,33,0,1,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,6,45,23,1,0,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,7,49,28,1,0,demo_generated
2026-05-16,9,Rajasthan,JAIPUR,8,28,38,1,1,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,1,31,31,1,1,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,2,35,37,1,1,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,3,34,30,1,0,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,4,31,36,1,1,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,5,30,44,1,1,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,6,35,16,1,1,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,7,37,36,1,1,demo_generated
2026-05-16,9,Rajasthan,JODHPUR,8,45,25,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,1,27,37,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,2,44,25,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,3,37,31,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,4,29,30,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,5,43,32,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,6,33,37,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,7,44,23,1,1,demo_generated
2026-05-16,9,Rajasthan,UDAIPUR,8,37,28,1,1,demo_generated
2026-05-16,9,Rajasthan,AJMER,1,35,38,1,1,demo_generated
2026-05-16,9,Rajasthan,AJMER,2,32,13,1,0,demo_generated
2026-05-16,9,Rajasthan,AJMER,3,34,40,1,0,demo_generated
2026-05-16,9,Rajasthan,AJMER,4,38,31,1,1,demo_generated
2026-05-16,9,Rajasthan,AJMER,5,36,32,1,1,demo_generated
2026-05-16,9,Rajasthan,AJMER,6,21,33,1,1,demo_generated
2026-05-16,9,Rajasthan,AJMER,7,24,42,1,1,demo_generated
2026-05-16,9,Rajasthan,AJMER,8,24,28,0,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,1,30,45,1,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,2,43,11,1,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,3,34,21,1,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,4,36,37,1,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,5,36,38,1,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,6,32,34,1,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,7,40,28,1,1,demo_generated
2026-05-16,9,Rajasthan,KOTA,8,28,26,1,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,1,34,32,1,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,2,37,25,1,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,3,40,48,0,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,4,30,54,0,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,5,50,32,1,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,6,33,26,1,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,7,41,32,1,1,demo_generated
2026-05-16,9,Maharashtra,PUNE,8,36,24,1,1,demo_generated
2026-05-16,9,Maharashtra,NASHIK,1,42,29,1,1,demo_generated
2026-05-16,9,Maharashtra,NASHIK,2,26,31,0,1,demo_generated
2026-05-16,9,Maharashtra,NASHIK,3,28,44,1,1,demo_generated
2026-05-16,9,Maharashtra,NASHIK,4,50,31,1,1,demo_generated
2026-05-16,9,Maharashtra,NASHIK,5,43,41,1,0,demo_generated
2026-05-16,9,Maharashtra,NASHIK,6,11,26,1,1,demo_generated
2026-05-16,9,Maharashtra,NASHIK,7,35,28,1,1,demo_generated
2026-05-16,9,Maharashtra,NASHIK,8,29,42,1,1,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,1,31,35,1,1,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,2,43,44,1,1,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,3,26,23,1,1,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,4,36,14,1,1,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,5,27,43,1,1,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,6,40,30,1,1,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,7,38,38,1,0,demo_generated
2026-05-16,9,Maharashtra,AURANGABAD,8,23,27,1,1,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,1,53,44,0,0,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,2,36,34,0,1,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,3,34,16,1,1,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,4,30,35,1,1,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,5,31,22,1,1,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,6,27,44,1,1,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,7,30,42,1,1,demo_generated
2026-05-16,9,Maharashtra,NAGPUR,8,37,29,1,1,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,1,28,37,1,1,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,2,43,38,1,1,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,3,24,27,1,0,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,4,31,14,1,1,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,5,38,37,1,0,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,6,39,35,1,0,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,7,32,24,0,1,demo_generated
2026-05-16,9,Maharashtra,SOLAPUR,8,32,34,1,1,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,1,45,32,1,1,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,2,35,15,1,1,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,3,38,44,1,1,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,4,34,30,1,1,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,5,31,38,1,1,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,6,19,42,1,0,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,7,33,35,1,1,demo_generated
2026-05-16,9,Gujarat,AHMEDABAD,8,41,23,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,1,34,29,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,2,25,41,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,3,32,21,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,4,35,19,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,5,31,34,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,6,22,37,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,7,35,39,1,1,demo_generated
2026-05-16,9,Gujarat,SURAT,8,41,27,1,0,demo_generated
2026-05-16,9,Gujarat,VADODARA,1,31,36,1,1,demo_generated
2026-05-16,9,Gujarat,VADODARA,2,26,22,1,1,demo_generated
2026-05-16,9,Gujarat,VADODARA,3,30,19,1,1,demo_generated
2026-05-16,9,Gujarat,VADODARA,4,25,21,1,1,demo_generated
2026-05-16,9,Gujarat,VADODARA,5,32,28,1,1,demo_generated
2026-05-16,9,Gujarat,VADODARA,6,42,29,1,1,demo_generated
2026-05-16,9,Gujarat,VADODARA,7,34,47,1,0,demo_generated
2026-05-16,9,Gujarat,VADODARA,8,17,33,1,1,demo_generated
2026-05-16,9,Gujarat,RAJKOT,1,33,34,0,1,demo_generated
2026-05-16,9,Gujarat,RAJKOT,2,30,29,1,1,demo_generated
2026-05-16,9,Gujarat,RAJKOT,3,44,36,0,1,demo_generated
2026-05-16,9,Gujarat,RAJKOT,4,32,25,1,1,demo_generated
2026-05-16,9,Gujarat,RAJKOT,5,26,27,1,1,demo_generated
2026-05-16,9,Gujarat,RAJKOT,6,12,30,0,1,demo_generated
2026-05-16,9,Gujarat,RAJKOT,7,48,33,1,0,demo_generated
2026-05-16,9,Gujarat,RAJKOT,8,29,11,1,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,1,28,27,1,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,2,36,27,1,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,3,49,29,1,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,4,42,17,0,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,5,34,24,0,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,6,43,28,1,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,7,45,37,1,1,demo_generated
2026-05-16,9,Gujarat,GANDHINAGAR,8,30,22,1,1,demo_generated
